Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Satisfaction_Weighted_Salary,YearsSincePromotion,TenurePerf,IncomeAgeRatio,ExperienceLevel,CareerProgress,SalaryPerLevel,PromotionRate,Increment,FutureSalary,LogFutureSalary,Performance_Experience,Satisfaction_Experience,Performance_Satisfaction,poly_0,poly_1,poly_2,poly_3,poly_4,LogMonthlyIncome,Performance_Tenure,Income_Level,P_Stay
46.0,0.0,1.0,1211.0,2.0,5.0,4.0,2.0,1.0,62.0,1.0,1.0,98.0,3.0,2.0,7.0,4.0,2.0,5772.0,20445.0,4.0,0.0,1.0,21.0,4.0,3.0,80.0,0.0,14.0,4.0,3.0,9.0,6.0,0.0,8.0,5772.0,9.0,36.0,125.47826086956522,0.30434782608695654,0.14285714285714285,2886.0,0.0,1.1,6349.200000000001,8.756241587453738,36.0,36.0,16.0,5772.0,9.0,33315984.0,51948.0,81.0,8.660947155060933,36.0,2886.0,0.776494850870336
35.0,0.0,2.0,1229.0,1.0,8.0,1.0,1.0,1.0,63.0,4.0,1.0,36.0,4.0,1.0,2.0,4.0,1.0,2269.0,4892.0,1.0,0.0,0.0,19.0,3.0,4.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,2269.0,1.0,3.0,64.82857142857142,0.02857142857142857,1.0,2269.0,0.0,1.05,2382.4500000000003,7.776304296870832,3.0,4.0,12.0,2269.0,1.0,5148361.0,2269.0,1.0,7.727535110475448,3.0,2269.0,0.9603575740581118
48.0,1.0,2.0,626.0,1.0,1.0,2.0,1.0,1.0,64.0,1.0,1.0,98.0,2.0,3.0,2.0,3.0,2.0,5381.0,19294.0,9.0,0.0,1.0,13.0,3.0,4.0,80.0,0.0,23.0,2.0,3.0,1.0,0.0,0.0,0.0,4035.75,1.0,3.0,112.10416666666667,0.4791666666666667,0.13043478260869565,1793.6666666666667,0.0,1.05,5650.05,8.639596647582206,3.0,3.0,9.0,5381.0,1.0,28955161.0,5381.0,1.0,8.590815331286851,3.0,1793.6666666666667,0.39756005613776013
28.0,1.0,2.0,1434.0,1.0,5.0,4.0,5.0,1.0,65.0,3.0,1.0,50.0,3.0,1.0,2.0,3.0,2.0,3441.0,11179.0,1.0,0.0,1.0,13.0,3.0,3.0,80.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2580.75,0.0,6.0,122.89285714285714,0.07142857142857142,0.5,3441.0,1.0,1.05,3613.05,8.192584306142248,6.0,6.0,9.0,3441.0,2.0,11840481.0,6882.0,4.0,8.143807976771484,6.0,3441.0,0.3520047440444406
44.0,0.0,2.0,1488.0,2.0,1.0,5.0,2.0,1.0,68.0,2.0,0.0,75.0,3.0,2.0,7.0,1.0,0.0,5454.0,4009.0,5.0,0.0,1.0,21.0,4.0,3.0,80.0,1.0,9.0,2.0,2.0,4.0,3.0,1.0,3.0,1363.5,3.0,16.0,123.95454545454545,0.20454545454545456,0.2222222222222222,2727.0,0.25,1.1,5999.400000000001,8.699581412654736,16.0,4.0,4.0,5454.0,4.0,29746116.0,21816.0,16.0,8.604287898267172,16.0,2727.0,0.6933160452504195
35.0,0.0,0.0,1097.0,1.0,11.0,2.0,3.0,1.0,70.0,3.0,1.0,79.0,2.0,3.0,0.0,1.0,1.0,9884.0,8302.0,2.0,0.0,1.0,13.0,3.0,3.0,80.0,1.0,10.0,3.0,3.0,4.0,0.0,2.0,3.0,2471.0,2.0,12.0,282.4,0.2857142857142857,0.3,3294.6666666666665,0.5,1.05,10378.2,9.24755908245879,12.0,4.0,3.0,9884.0,4.0,97693456.0,39536.0,16.0,9.198773735604718,12.0,3294.6666666666665,0.6665896855485703
26.0,0.0,2.0,1443.0,2.0,23.0,3.0,2.0,1.0,72.0,3.0,0.0,47.0,2.0,2.0,7.0,4.0,1.0,4157.0,21436.0,7.0,0.0,1.0,19.0,3.0,3.0,80.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,4157.0,2.0,6.0,159.8846153846154,0.19230769230769232,0.4,2078.5,0.0,1.05,4364.85,8.381568180129406,6.0,8.0,12.0,4157.0,2.0,17280649.0,8314.0,4.0,8.332789468417959,6.0,2078.5,0.34165993841411646
33.0,0.0,1.0,515.0,1.0,1.0,2.0,1.0,1.0,73.0,1.0,0.0,98.0,3.0,3.0,5.0,4.0,2.0,13458.0,15146.0,1.0,0.0,1.0,12.0,3.0,3.0,80.0,0.0,15.0,1.0,3.0,15.0,14.0,8.0,12.0,13458.0,7.0,45.0,407.8181818181818,0.45454545454545453,0.2,4486.0,0.5333333333333333,1.05,14130.900000000001,9.55618993231474,45.0,60.0,12.0,13458.0,15.0,181117764.0,201870.0,225.0,9.507403306233716,45.0,4486.0,0.8602020467486928
35.0,0.0,1.0,853.0,2.0,18.0,5.0,1.0,1.0,74.0,2.0,1.0,71.0,3.0,3.0,7.0,1.0,1.0,9069.0,11031.0,1.0,0.0,0.0,22.0,4.0,4.0,80.0,1.0,9.0,3.0,2.0,9.0,8.0,1.0,8.0,2267.25,8.0,36.0,259.1142857142857,0.2571428571428571,0.3333333333333333,3023.0,0.1111111111111111,1.1,9975.900000000001,9.208027699810254,36.0,9.0,4.0,9069.0,9.0,82246761.0,81621.0,81.0,9.112727543109182,36.0,3023.0,0.9632118738984069
35.0,0.0,2.0,1142.0,1.0,23.0,4.0,3.0,1.0,75.0,3.0,0.0,30.0,3.0,1.0,2.0,1.0,1.0,4014.0,16002.0,3.0,0.0,1.0,15.0,3.0,3.0,80.0,1.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,1003.5,0.0,6.0,114.68571428571428,0.11428571428571428,0.25,4014.0,1.0,1.05,4214.7,8.346570930194128,6.0,2.0,3.0,4014.0,2.0,16112196.0,8028.0,4.0,8.297792626380861,6.0,4014.0,0.4131322274470982
31.0,0.0,2.0,655.0,1.0,7.0,4.0,1.0,1.0,76.0,4.0,1.0,48.0,3.0,2.0,2.0,4.0,0.0,5915.0,9528.0,3.0,0.0,0.0,22.0,4.0,4.0,80.0,1.0,10.0,3.0,2.0,7.0,7.0,1.0,7.0,5915.0,6.0,28.0,190.80645161290323,0.3225806451612903,0.2,2957.5,0.14285714285714285,1.1,6506.500000000001,8.78071063686872,28.0,28.0,16.0,5915.0,7.0,34987225.0,41405.0,49.0,8.68541582383069,28.0,2957.5,0.9976120660352971
37.0,0.0,2.0,1115.0,1.0,1.0,4.0,1.0,1.0,77.0,1.0,1.0,51.0,2.0,2.0,4.0,3.0,0.0,5993.0,2689.0,1.0,0.0,0.0,18.0,3.0,3.0,80.0,1.0,7.0,2.0,4.0,7.0,5.0,0.0,7.0,4494.75,7.0,21.0,161.97297297297297,0.1891891891891892,0.2857142857142857,2996.5,0.0,1.05,6292.650000000001,8.747296467562094,21.0,21.0,9.0,5993.0,7.0,35916049.0,41951.0,49.0,8.69851424787661,21.0,2996.5,0.9929324980874447
32.0,0.0,2.0,427.0,1.0,1.0,3.0,3.0,1.0,78.0,1.0,1.0,33.0,3.0,2.0,4.0,4.0,1.0,6162.0,10877.0,1.0,0.0,1.0,22.0,4.0,2.0,80.0,1.0,9.0,3.0,3.0,9.0,8.0,7.0,8.0,6162.0,2.0,36.0,192.5625,0.28125,0.2222222222222222,3081.0,0.7777777777777778,1.1,6778.200000000001,8.821614379872296,36.0,36.0,16.0,6162.0,9.0,37970244.0,55458.0,81.0,8.726318950962243,36.0,3081.0,0.8951939782666684
38.0,0.0,1.0,653.0,1.0,29.0,5.0,1.0,1.0,79.0,4.0,0.0,50.0,3.0,2.0,2.0,4.0,2.0,2406.0,5456.0,1.0,0.0,0.0,11.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,10.0,3.0,9.0,9.0,2406.0,1.0,30.0,63.31578947368421,0.2631578947368421,0.2,1203.0,0.9,1.05,2526.3,7.8349068181890384,30.0,40.0,12.0,2406.0,10.0,5788836.0,24060.0,100.0,7.786136437783072,30.0,1203.0,0.8523381655303404
50.0,0.0,2.0,989.0,1.0,7.0,2.0,3.0,1.0,80.0,2.0,0.0,43.0,2.0,5.0,5.0,3.0,0.0,18740.0,16701.0,5.0,0.0,1.0,12.0,3.0,4.0,80.0,1.0,29.0,2.0,2.0,27.0,3.0,13.0,8.0,14055.0,14.0,81.0,374.8,0.58,0.1724137931034483,3748.0,0.48148148148148145,1.05,19677.0,9.88725653942571,81.0,81.0,9.0,18740.0,27.0,351187600.0,505980.0,729.0,9.838468916161679,81.0,3748.0,0.4616082004816796
59.0,0.0,2.0,1435.0,2.0,25.0,3.0,1.0,1.0,81.0,1.0,0.0,99.0,3.0,3.0,7.0,1.0,2.0,7637.0,2354.0,7.0,0.0,0.0,11.0,3.0,4.0,80.0,0.0,28.0,3.0,2.0,21.0,16.0,7.0,9.0,1909.25,14.0,63.0,129.4406779661017,0.4745762711864407,0.10714285714285714,2545.6666666666665,0.3333333333333333,1.05,8018.85,8.989674997443757,63.0,21.0,3.0,7637.0,21.0,58323769.0,160377.0,441.0,8.940891067785461,63.0,2545.6666666666665,0.8702249542124529
36.0,0.0,2.0,1223.0,1.0,8.0,3.0,5.0,1.0,83.0,3.0,0.0,59.0,3.0,3.0,0.0,3.0,0.0,10096.0,8202.0,1.0,0.0,0.0,13.0,3.0,2.0,80.0,3.0,17.0,2.0,3.0,17.0,14.0,12.0,8.0,7572.0,5.0,51.0,280.44444444444446,0.4722222222222222,0.17647058823529413,3365.3333333333335,0.7058823529411765,1.05,10600.800000000001,9.268779077004602,51.0,51.0,9.0,10096.0,17.0,101929216.0,171632.0,289.0,9.219993629004321,51.0,3365.3333333333335,0.9933798112669837
55.0,0.0,2.0,836.0,1.0,8.0,3.0,3.0,1.0,84.0,4.0,0.0,33.0,3.0,4.0,3.0,3.0,0.0,14756.0,19730.0,2.0,0.0,1.0,14.0,3.0,3.0,80.0,3.0,21.0,2.0,3.0,5.0,0.0,0.0,2.0,11067.0,5.0,15.0,268.2909090909091,0.38181818181818183,0.19047619047619047,3689.0,0.0,1.05,15493.800000000001,9.648259762749067,15.0,15.0,9.0,14756.0,5.0,217739536.0,73780.0,25.0,9.59947282546345,15.0,3689.0,0.9926913483830698
36.0,0.0,1.0,1195.0,1.0,11.0,3.0,1.0,1.0,85.0,2.0,1.0,95.0,2.0,2.0,4.0,2.0,2.0,6499.0,22656.0,1.0,0.0,0.0,13.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,6.0,5.0,0.0,3.0,3249.5,6.0,18.0,180.52777777777777,0.16666666666666666,0.3333333333333333,3249.5,0.0,1.05,6823.950000000001,8.828340294019,18.0,12.0,6.0,6499.0,6.0,42237001.0,38994.0,36.0,8.779557455883728,18.0,3249.5,0.930916187144416
45.0,0.0,2.0,1339.0,1.0,7.0,3.0,1.0,1.0,86.0,2.0,1.0,59.0,3.0,3.0,6.0,1.0,0.0,9724.0,18787.0,2.0,0.0,0.0,17.0,3.0,3.0,80.0,1.0,25.0,2.0,3.0,1.0,0.0,0.0,0.0,2431.0,1.0,3.0,216.0888888888889,0.5555555555555556,0.12,3241.3333333333335,0.0,1.05,10210.2,9.231240436083924,3.0,1.0,3.0,9724.0,1.0,94556176.0,9724.0,1.0,9.182455168486648,3.0,3241.3333333333335,0.991652018186732
35.0,0.0,1.0,664.0,1.0,1.0,3.0,3.0,1.0,88.0,2.0,1.0,79.0,3.0,1.0,6.0,1.0,1.0,2194.0,5868.0,4.0,0.0,0.0,13.0,3.0,4.0,80.0,1.0,5.0,2.0,2.0,3.0,2.0,1.0,2.0,548.5,2.0,9.0,62.68571428571428,0.14285714285714285,0.2,2194.0,0.3333333333333333,1.05,2303.7000000000003,7.742705795116445,9.0,3.0,3.0,2194.0,3.0,4813636.0,6582.0,9.0,7.693937325509272,9.0,2194.0,0.7760830684308819
36.0,1.0,2.0,318.0,1.0,9.0,3.0,3.0,1.0,90.0,4.0,1.0,79.0,2.0,1.0,6.0,3.0,1.0,3388.0,21777.0,0.0,0.0,1.0,17.0,3.0,1.0,80.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2541.0,1.0,3.0,94.11111111111111,0.05555555555555555,0.5,3388.0,0.0,1.05,3557.4,8.177066284616208,3.0,3.0,9.0,3388.0,1.0,11478544.0,3388.0,1.0,8.128290171607052,3.0,3388.0,0.448331406977707
59.0,0.0,1.0,1225.0,2.0,1.0,1.0,1.0,1.0,91.0,1.0,0.0,57.0,2.0,2.0,7.0,3.0,2.0,5473.0,24668.0,7.0,0.0,0.0,11.0,3.0,4.0,80.0,0.0,20.0,2.0,2.0,4.0,3.0,1.0,3.0,4104.75,3.0,12.0,92.76271186440678,0.3389830508474576,0.1,2736.5,0.25,1.05,5746.650000000001,8.656546354600392,12.0,12.0,9.0,5473.0,4.0,29953729.0,21892.0,16.0,8.607764889600624,12.0,2736.5,0.852952398804099
29.0,0.0,2.0,1328.0,1.0,2.0,3.0,1.0,1.0,94.0,3.0,1.0,76.0,3.0,1.0,6.0,2.0,1.0,2703.0,4956.0,0.0,0.0,0.0,23.0,4.0,4.0,80.0,1.0,6.0,3.0,3.0,5.0,4.0,0.0,4.0,1351.5,5.0,20.0,93.20689655172414,0.20689655172413793,0.16666666666666666,2703.0,0.0,1.1,2973.3,7.997763996176079,20.0,10.0,8.0,2703.0,5.0,7306209.0,13515.0,25.0,7.902487437162855,20.0,2703.0,0.9885681875204675
31.0,0.0,2.0,1082.0,1.0,1.0,4.0,3.0,1.0,95.0,3.0,1.0,87.0,3.0,1.0,6.0,2.0,2.0,2501.0,18775.0,1.0,0.0,0.0,17.0,3.0,2.0,80.0,0.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0,1250.5,0.0,3.0,80.6774193548387,0.03225806451612903,1.0,2501.0,1.0,1.05,2626.05,7.873616822622037,3.0,2.0,6.0,2501.0,1.0,6255001.0,2501.0,1.0,7.824845691026856,3.0,2501.0,0.6412951323256986
32.0,0.0,2.0,548.0,1.0,1.0,3.0,1.0,1.0,96.0,2.0,1.0,66.0,3.0,2.0,6.0,2.0,1.0,6220.0,7346.0,1.0,0.0,0.0,17.0,3.0,2.0,80.0,2.0,10.0,3.0,3.0,10.0,4.0,0.0,9.0,3110.0,10.0,30.0,194.375,0.3125,0.2,3110.0,0.0,1.05,6531.0,8.784468454090355,30.0,20.0,6.0,6220.0,10.0,38688400.0,62200.0,100.0,8.73568594451502,30.0,3110.0,0.9907947062103613
36.0,0.0,2.0,132.0,1.0,6.0,3.0,1.0,1.0,97.0,2.0,0.0,55.0,4.0,1.0,2.0,4.0,1.0,3038.0,22002.0,3.0,0.0,0.0,12.0,3.0,2.0,80.0,0.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,3038.0,1.0,3.0,84.38888888888889,0.1388888888888889,0.2,3038.0,0.0,1.05,3189.9,8.068058287648679,3.0,4.0,12.0,3038.0,1.0,9229444.0,3038.0,1.0,8.019283792916793,3.0,3038.0,0.9646997163599923
31.0,0.0,2.0,746.0,1.0,8.0,4.0,1.0,1.0,98.0,3.0,0.0,61.0,3.0,2.0,4.0,4.0,2.0,4424.0,20682.0,1.0,0.0,0.0,23.0,4.0,4.0,80.0,0.0,11.0,2.0,3.0,11.0,7.0,1.0,8.0,4424.0,10.0,44.0,142.70967741935485,0.3548387096774194,0.18181818181818182,2212.0,0.09090909090909091,1.1,4866.400000000001,8.49031519260799,44.0,44.0,16.0,4424.0,11.0,19571776.0,48664.0,121.0,8.39502555744203,44.0,2212.0,0.9924049682297942
35.0,0.0,2.0,776.0,2.0,1.0,4.0,2.0,1.0,100.0,3.0,1.0,32.0,2.0,2.0,7.0,1.0,2.0,4312.0,23016.0,0.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,16.0,2.0,3.0,15.0,13.0,2.0,8.0,1078.0,13.0,45.0,123.2,0.45714285714285713,0.125,2156.0,0.13333333333333333,1.05,4527.6,8.418168119938422,45.0,15.0,3.0,4312.0,15.0,18593344.0,64680.0,225.0,8.369388996647842,45.0,2156.0,0.9507018201089721
45.0,0.0,2.0,193.0,1.0,6.0,4.0,4.0,1.0,101.0,4.0,1.0,52.0,3.0,3.0,5.0,1.0,1.0,13245.0,15067.0,4.0,0.0,1.0,14.0,3.0,2.0,80.0,0.0,17.0,3.0,4.0,0.0,0.0,0.0,0.0,3311.25,0.0,0.0,294.3333333333333,0.37777777777777777,0.17647058823529413,4415.0,0.0,1.05,13907.25,9.540237468232233,0.0,0.0,3.0,13245.0,0.0,175430025.0,0.0,0.0,9.491450899044924,0.0,4415.0,0.8210574490917476
37.0,0.0,2.0,397.0,1.0,7.0,4.0,3.0,1.0,102.0,1.0,1.0,30.0,3.0,3.0,5.0,3.0,2.0,13664.0,25258.0,4.0,0.0,0.0,13.0,3.0,1.0,80.0,0.0,16.0,3.0,4.0,5.0,2.0,0.0,2.0,10248.0,5.0,15.0,369.2972972972973,0.43243243243243246,0.1875,4554.666666666667,0.0,1.05,14347.2,9.571379777780002,15.0,15.0,9.0,13664.0,5.0,186704896.0,68320.0,25.0,9.522593098362169,15.0,4554.666666666667,0.9116424451803554
46.0,0.0,2.0,945.0,0.0,5.0,2.0,3.0,1.0,103.0,2.0,1.0,80.0,3.0,2.0,1.0,2.0,0.0,5021.0,10425.0,8.0,0.0,1.0,22.0,4.0,4.0,80.0,1.0,16.0,2.0,3.0,4.0,2.0,0.0,2.0,2510.5,4.0,16.0,109.15217391304348,0.34782608695652173,0.125,2510.5,0.0,1.1,5523.1,8.616875617189368,16.0,8.0,8.0,5021.0,4.0,25210441.0,20084.0,16.0,8.52158353971753,16.0,2510.5,0.8832010030598365
30.0,0.0,2.0,852.0,1.0,1.0,1.0,1.0,1.0,104.0,4.0,1.0,55.0,2.0,2.0,2.0,4.0,1.0,5126.0,15998.0,1.0,0.0,1.0,12.0,3.0,3.0,80.0,2.0,10.0,1.0,2.0,10.0,8.0,3.0,0.0,5126.0,7.0,30.0,170.86666666666667,0.3333333333333333,0.2,2563.0,0.3,1.05,5382.3,8.591056848013059,30.0,40.0,12.0,5126.0,10.0,26275876.0,51260.0,100.0,8.5422759717837,30.0,2563.0,0.897240872274179
35.0,0.0,2.0,1214.0,1.0,1.0,3.0,3.0,1.0,105.0,2.0,1.0,30.0,2.0,1.0,6.0,3.0,2.0,2859.0,26278.0,1.0,0.0,0.0,18.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,4.0,0.0,4.0,2144.25,6.0,18.0,81.68571428571428,0.17142857142857143,0.16666666666666666,2859.0,0.0,1.05,3001.9500000000003,8.007350417828068,18.0,18.0,9.0,2859.0,6.0,8173881.0,17154.0,36.0,7.958576903813898,18.0,2859.0,0.8794708521318204
55.0,0.0,2.0,111.0,2.0,1.0,2.0,1.0,1.0,106.0,1.0,1.0,70.0,3.0,3.0,7.0,4.0,1.0,10239.0,18092.0,3.0,0.0,0.0,14.0,3.0,4.0,80.0,1.0,24.0,4.0,3.0,1.0,0.0,1.0,0.0,10239.0,0.0,3.0,186.16363636363636,0.43636363636363634,0.125,3413.0,1.0,1.05,10750.95,9.2828424124545,3.0,4.0,12.0,10239.0,1.0,104837121.0,10239.0,1.0,9.234056898593499,3.0,3413.0,0.9916860551376028
38.0,0.0,0.0,573.0,1.0,6.0,3.0,3.0,1.0,107.0,2.0,0.0,79.0,1.0,2.0,6.0,4.0,0.0,5329.0,15717.0,7.0,0.0,1.0,12.0,3.0,4.0,80.0,3.0,17.0,3.0,3.0,13.0,11.0,1.0,9.0,5329.0,12.0,39.0,140.23684210526315,0.4473684210526316,0.11764705882352941,2664.5,0.07692307692307693,1.05,5595.45,8.629887747134136,39.0,52.0,12.0,5329.0,13.0,28398241.0,69277.0,169.0,8.58110651715989,39.0,2664.5,0.9161536044307012
34.0,0.0,2.0,1153.0,1.0,1.0,2.0,3.0,1.0,110.0,1.0,1.0,94.0,3.0,2.0,4.0,2.0,1.0,4325.0,17736.0,1.0,0.0,0.0,15.0,3.0,3.0,80.0,0.0,5.0,2.0,3.0,5.0,2.0,1.0,3.0,2162.5,4.0,15.0,127.20588235294117,0.14705882352941177,0.4,2162.5,0.2,1.05,4541.25,8.42117776298255,15.0,10.0,6.0,4325.0,5.0,18705625.0,21625.0,25.0,8.372398606513004,15.0,2162.5,0.9379062924619476
56.0,0.0,2.0,1400.0,1.0,7.0,3.0,1.0,1.0,112.0,4.0,1.0,49.0,1.0,3.0,4.0,4.0,2.0,7260.0,21698.0,4.0,0.0,0.0,11.0,3.0,1.0,80.0,0.0,37.0,3.0,2.0,6.0,4.0,0.0,2.0,7260.0,6.0,18.0,129.64285714285714,0.6607142857142857,0.08108108108108109,2420.0,0.0,1.05,7623.0,8.939056445334039,18.0,24.0,12.0,7260.0,6.0,52707600.0,43560.0,36.0,8.890272839380247,18.0,2420.0,0.9694756753071019
23.0,0.0,2.0,541.0,2.0,2.0,1.0,5.0,1.0,113.0,3.0,1.0,62.0,3.0,1.0,8.0,1.0,0.0,2322.0,9518.0,3.0,0.0,0.0,13.0,3.0,3.0,80.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,580.5,0.0,0.0,100.95652173913044,0.13043478260869565,0.3333333333333333,2322.0,0.0,1.05,2438.1,7.79938439778543,0.0,0.0,3.0,2322.0,0.0,5391684.0,0.0,0.0,7.750614732770409,0.0,2322.0,0.7926338354187858
51.0,0.0,2.0,432.0,1.0,9.0,4.0,1.0,1.0,116.0,4.0,1.0,96.0,3.0,1.0,2.0,4.0,1.0,2075.0,18725.0,3.0,0.0,0.0,23.0,4.0,2.0,80.0,2.0,10.0,4.0,3.0,4.0,2.0,0.0,3.0,2075.0,4.0,16.0,40.68627450980392,0.19607843137254902,0.1,2075.0,0.0,1.1,2282.5,7.733464632625053,16.0,16.0,16.0,2075.0,4.0,4305625.0,8300.0,16.0,7.638198244285779,16.0,2075.0,0.9838398248896888
30.0,0.0,2.0,288.0,1.0,2.0,3.0,1.0,1.0,117.0,3.0,1.0,99.0,2.0,2.0,0.0,4.0,1.0,4152.0,15830.0,1.0,0.0,0.0,19.0,3.0,1.0,80.0,3.0,11.0,3.0,3.0,11.0,10.0,10.0,8.0,4152.0,1.0,33.0,138.4,0.36666666666666664,0.18181818181818182,2076.0,0.9090909090909091,1.05,4359.6,8.380364941553948,33.0,44.0,12.0,4152.0,11.0,17239104.0,45672.0,121.0,8.331586243630754,33.0,2076.0,0.9726390999898797
46.0,1.0,2.0,669.0,2.0,9.0,2.0,3.0,1.0,118.0,3.0,1.0,64.0,2.0,3.0,7.0,4.0,2.0,9619.0,13596.0,1.0,0.0,0.0,16.0,3.0,4.0,80.0,0.0,9.0,3.0,3.0,9.0,8.0,4.0,7.0,9619.0,5.0,27.0,209.1086956521739,0.1956521739130435,0.3333333333333333,3206.3333333333335,0.4444444444444444,1.05,10099.95,9.220384757811983,27.0,36.0,12.0,9619.0,9.0,92525161.0,86571.0,81.0,9.171599543659752,27.0,3206.3333333333335,0.9731689367404952
40.0,0.0,1.0,530.0,1.0,1.0,4.0,1.0,1.0,119.0,3.0,1.0,78.0,2.0,4.0,0.0,2.0,1.0,13503.0,14115.0,1.0,0.0,0.0,22.0,4.0,4.0,80.0,1.0,22.0,3.0,2.0,22.0,3.0,11.0,11.0,6751.5,11.0,88.0,337.575,0.55,0.18181818181818182,3375.75,0.5,1.1,14853.300000000001,9.606044664605339,88.0,44.0,8.0,13503.0,22.0,182331009.0,297066.0,484.0,9.510741216835738,88.0,3375.75,0.9531660124555137
51.0,0.0,2.0,632.0,2.0,21.0,4.0,2.0,1.0,120.0,3.0,1.0,71.0,3.0,2.0,7.0,4.0,2.0,5441.0,8423.0,0.0,0.0,1.0,22.0,4.0,4.0,80.0,0.0,11.0,2.0,1.0,10.0,7.0,1.0,0.0,5441.0,9.0,40.0,106.68627450980392,0.21568627450980393,0.18181818181818182,2720.5,0.1,1.1,5985.1,8.697195393919616,40.0,40.0,16.0,5441.0,10.0,29604481.0,54410.0,100.0,8.601901919343192,40.0,2720.5,0.6928550141009053
30.0,0.0,2.0,1334.0,2.0,4.0,2.0,3.0,1.0,121.0,3.0,0.0,63.0,2.0,2.0,7.0,2.0,0.0,5209.0,19760.0,1.0,0.0,1.0,12.0,3.0,2.0,80.0,3.0,11.0,4.0,2.0,11.0,8.0,2.0,7.0,2604.5,9.0,33.0,173.63333333333333,0.36666666666666664,0.18181818181818182,2604.5,0.18181818181818182,1.05,5469.45,8.607116158942711,33.0,22.0,6.0,5209.0,11.0,27133681.0,57299.0,121.0,8.558335134747413,33.0,2604.5,0.9298423547834007
46.0,0.0,1.0,638.0,1.0,1.0,3.0,3.0,1.0,124.0,3.0,1.0,40.0,2.0,3.0,0.0,1.0,1.0,10673.0,3142.0,2.0,0.0,1.0,13.0,3.0,3.0,80.0,1.0,21.0,5.0,2.0,10.0,9.0,9.0,5.0,2668.25,1.0,30.0,232.02173913043478,0.45652173913043476,0.14285714285714285,3557.6666666666665,0.9,1.05,11206.65,9.324351859834744,30.0,10.0,3.0,10673.0,10.0,113912929.0,106730.0,100.0,9.27556615689389,30.0,3557.6666666666665,0.8357246103834678
32.0,0.0,2.0,1093.0,2.0,6.0,4.0,3.0,1.0,125.0,2.0,1.0,87.0,3.0,2.0,7.0,3.0,2.0,5010.0,24301.0,1.0,0.0,0.0,16.0,3.0,1.0,80.0,0.0,12.0,0.0,3.0,11.0,8.0,5.0,7.0,3757.5,6.0,33.0,156.5625,0.375,0.16666666666666666,2505.0,0.45454545454545453,1.05,5260.5,8.568171436180867,33.0,33.0,9.0,5010.0,11.0,25100100.0,55110.0,121.0,8.519390774959724,33.0,2505.0,0.8284112938423309
54.0,0.0,2.0,1217.0,1.0,2.0,4.0,5.0,1.0,126.0,1.0,0.0,60.0,3.0,3.0,5.0,3.0,1.0,13549.0,24001.0,9.0,0.0,0.0,12.0,3.0,1.0,80.0,1.0,16.0,5.0,1.0,4.0,3.0,0.0,3.0,10161.75,4.0,12.0,250.90740740740742,0.2962962962962963,0.1875,4516.333333333333,0.0,1.05,14226.45,9.562928476150246,12.0,12.0,9.0,13549.0,4.0,183575401.0,54196.0,16.0,9.514141826307847,12.0,4516.333333333333,0.9373614844456122
24.0,0.0,2.0,1353.0,2.0,3.0,2.0,4.0,1.0,128.0,1.0,0.0,33.0,3.0,2.0,7.0,3.0,1.0,4999.0,17519.0,0.0,0.0,0.0,21.0,4.0,1.0,80.0,1.0,4.0,2.0,2.0,3.0,2.0,0.0,2.0,3749.25,3.0,12.0,208.29166666666666,0.16666666666666666,0.5,2499.5,0.0,1.1,5498.900000000001,8.61248518923709,12.0,9.0,12.0,4999.0,3.0,24990001.0,14997.0,9.0,8.517193191416238,12.0,2499.5,0.9374113779044964
28.0,0.0,0.0,120.0,2.0,4.0,3.0,3.0,1.0,129.0,2.0,1.0,43.0,3.0,2.0,7.0,3.0,1.0,4221.0,8863.0,1.0,0.0,0.0,15.0,3.0,2.0,80.0,0.0,5.0,3.0,4.0,5.0,4.0,0.0,4.0,3165.75,5.0,15.0,150.75,0.17857142857142858,0.4,2110.5,0.0,1.05,4432.05,8.396843113724982,15.0,15.0,9.0,4221.0,5.0,17816841.0,21105.0,25.0,8.348064228408266,15.0,2110.5,0.9484243489489853
